date,region,country,category,subcategory,segment,quantity,unit_price,revenue,cost,profit,profit_margin
2023-10-18,Latin America,Colombia,Clothing,Shirts,Corporate,1,197.77,197.77,137.72,60.05,0.3036
2024-03-13,North America,United States,Office Supplies,Binders,Consumer,5,212.95,1064.75,573.96,490.79,0.4609
2024-09-27,Asia Pacific,China,Office Supplies,Paper,Corporate,3,140.11,420.33,216.9,203.43,0.484
2022-06-03,Europe,Italy,Furniture,Storage,Home Office,2,362.19,724.38,514.53,209.85,0.2897
2023-12-21,Asia Pacific,Japan,Clothing,Pants,Corporate,2,130.21,260.42,183.94,76.48,0.2937
2024-02-25,North America,Canada,Clothing,Shirts,Corporate,2,271.8,543.6,236.24,307.36,0.5654
2022-04-19,North America,Canada,Furniture,Chairs,Consumer,3,472.16,1416.48,924.86,491.62,0.3471
2023-12-22,North America,Canada,Clothing,Shirts,Corporate,1,338.86,338.86,205.3,133.56,0.3941
2024-11-02,Latin America,Brazil,Clothing,Shirts,Corporate,2,497.21,994.42,487.41,507.01,0.5099
2022-10-27,North America,United States,Furniture,Chairs,Consumer,5,62.72,313.6,160.42,153.18,0.4885
2024-12-12,Europe,United Kingdom,Clothing,Outerwear,Consumer,5,484.56,2422.8,1901.48,521.32,0.2152
2024-11-13,Asia Pacific,India,Furniture,Tables,Home Office,4,459.31,1837.24,923.81,913.43,0.4972
2024-03-11,North America,Mexico,Clothing,Shirts,Consumer,5,219.41,1097.05,535.76,561.29,0.5116
2023-04-25,Europe,Germany,Furniture,Tables,Consumer,2,193.26,386.52,225.47,161.05,0.4167
2023-10-30,Latin America,Argentina,Clothing,Shirts,Corporate,5,74.71,373.55,244.72,128.83,0.3449
2022-02-27,North America,Mexico,Clothing,Pants,Consumer,4,312.2,1248.8,679.32,569.48,0.456
2024-06-22,Latin America,Colombia,Clothing,Shoes,Home Office,5,241.06,1205.3,573.58,631.72,0.5241
2022-01-21,Asia Pacific,South Korea,Furniture,Desks,Consumer,1,458.94,458.94,255.5,203.44,0.4433
2024-05-20,Europe,Germany,Office Supplies,Labels,Home Office,5,275.01,1375.05,756.8,618.25,0.4496
2024-06-18,Asia Pacific,South Korea,Furniture,Desks,Corporate,1,221.45,221.45,94.39,127.06,0.5738
2024-10-09,Asia Pacific,China,Electronics,Computers,Home Office,1,407.79,407.79,306.89,100.9,0.2474
2022-04-25,Asia Pacific,Japan,Electronics,Phones,Corporate,2,44.36,88.72,69.7,19.02,0.2144
2022-01-13,North America,Canada,Furniture,Storage,Home Office,2,158.22,316.44,195.16,121.28,0.3833
2023-08-24,Europe,France,Office Supplies,Labels,Consumer,3,458.59,1375.77,1052.48,323.29,0.235
2024-06-23,Asia Pacific,Japan,Clothing,Shoes,Consumer,1,389.29,389.29,271.64,117.65,0.3022
2023-02-10,Europe,France,Clothing,Shirts,Home Office,4,302.23,1208.92,820.25,388.67,0.3215
2023-04-19,Asia Pacific,Japan,Office Supplies,Labels,Home Office,2,380.8,761.6,434.89,326.71,0.429
2023-06-18,Europe,France,Electronics,Audio,Home Office,1,43.79,43.79,33.82,9.97,0.2277
2023-10-03,North America,Mexico,Office Supplies,Pens,Home Office,2,146.92,293.84,233.09,60.75,0.2067
2024-01-12,Latin America,Chile,Furniture,Storage,Home Office,2,164.32,328.64,178.11,150.53,0.458
2022-06-04,Europe,Germany,Clothing,Outerwear,Consumer,5,384.37,1921.85,939.5,982.35,0.5111
2024-10-23,Europe,United Kingdom,Electronics,Accessories,Consumer,5,197.09,985.45,706.5,278.95,0.2831
2022-10-05,North America,Mexico,Electronics,Phones,Home Office,4,119.79,479.16,306.0,173.16,0.3614
2022-06-06,Europe,Germany,Office Supplies,Labels,Consumer,3,150.65,451.95,335.4,116.55,0.2579
2023-06-16,Europe,Germany,Office Supplies,Pens,Consumer,2,441.47,882.94,570.19,312.75,0.3542
2024-10-29,Asia Pacific,Australia,Clothing,Pants,Home Office,2,306.72,613.44,311.03,302.41,0.493
2024-03-27,North America,Mexico,Office Supplies,Binders,Consumer,2,491.73,983.46,548.09,435.37,0.4427
2024-02-07,North America,Canada,Furniture,Storage,Consumer,5,411.05,2055.25,1600.7,454.55,0.2212
2023-10-15,Latin America,Brazil,Clothing,Pants,Consumer,4,40.17,160.68,92.25,68.43,0.4259
2024-09-22,Europe,Spain,Furniture,Desks,Consumer,1,57.14,57.14,43.3,13.84,0.2422
2023-01-11,Latin America,Colombia,Furniture,Desks,Corporate,5,398.31,1991.55,870.72,1120.83,0.5628
2024-12-24,Asia Pacific,Australia,Clothing,Shirts,Corporate,2,291.48,582.96,359.73,223.23,0.3829
2023-08-05,Asia Pacific,China,Electronics,Phones,Consumer,3,404.32,1212.96,935.89,277.07,0.2284
2024-07-24,Europe,France,Clothing,Pants,Consumer,2,20.89,41.78,19.33,22.45,0.5373
2022-03-05,Europe,Spain,Furniture,Storage,Corporate,1,430.13,430.13,234.93,195.2,0.4538
2023-04-22,Europe,France,Electronics,Phones,Corporate,3,486.46,1459.38,1072.45,386.93,0.2651
2024-07-31,Asia Pacific,China,Clothing,Shirts,Home Office,2,107.01,214.02,91.52,122.5,0.5724
2024-02-19,Asia Pacific,South Korea,Office Supplies,Paper,Consumer,2,357.92,715.84,485.47,230.37,0.3218
2022-05-23,Asia Pacific,India,Office Supplies,Binders,Home Office,1,286.3,286.3,202.25,84.05,0.2936
2023-02-26,Europe,Germany,Electronics,Accessories,Consumer,3,93.59,280.77,147.85,132.92,0.4734
2022-03-02,North America,Mexico,Electronics,Accessories,Corporate,5,463.05,2315.25,1585.69,729.56,0.3151
2023-10-05,North America,Canada,Clothing,Shirts,Consumer,4,99.89,399.56,211.36,188.2,0.471
2022-04-01,North America,Canada,Clothing,Outerwear,Home Office,1,237.78,237.78,121.92,115.86,0.4873
2022-03-18,Europe,Germany,Furniture,Desks,Consumer,3,324.22,972.66,577.68,394.98,0.4061
2024-08-08,North America,Canada,Clothing,Shirts,Home Office,3,251.58,754.74,416.67,338.07,0.4479
2023-10-20,Europe,Spain,Furniture,Tables,Consumer,1,88.21,88.21,65.13,23.08,0.2616
2024-10-28,Europe,Germany,Electronics,Accessories,Consumer,1,221.6,221.6,102.46,119.14,0.5376
2023-08-20,Asia Pacific,Australia,Office Supplies,Paper,Corporate,5,471.8,2359.0,1021.33,1337.67,0.567
2024-09-27,North America,United States,Office Supplies,Paper,Home Office,3,306.78,920.34,559.89,360.45,0.3916
2023-04-06,North America,Canada,Electronics,Computers,Home Office,4,321.7,1286.8,639.31,647.49,0.5032
2023-05-15,North America,Mexico,Electronics,Accessories,Corporate,3,164.36,493.08,252.66,240.42,0.4876
2022-02-18,Latin America,Argentina,Electronics,Audio,Consumer,4,310.55,1242.2,745.55,496.65,0.3998
2024-03-19,North America,Canada,Furniture,Storage,Consumer,5,103.11,515.55,337.46,178.09,0.3454
2023-03-26,North America,United States,Electronics,Accessories,Home Office,2,401.03,802.06,325.11,476.95,0.5947
2023-03-16,Asia Pacific,Australia,Furniture,Chairs,Consumer,3,290.74,872.22,528.38,343.84,0.3942
2024-07-04,Asia Pacific,Japan,Furniture,Tables,Corporate,4,52.05,208.2,85.97,122.23,0.5871
2022-11-15,North America,United States,Clothing,Pants,Consumer,3,399.23,1197.69,499.7,697.99,0.5828
2022-09-20,Asia Pacific,Australia,Electronics,Computers,Consumer,5,380.37,1901.85,1207.11,694.74,0.3653
2024-03-14,Europe,Italy,Office Supplies,Pens,Home Office,4,152.47,609.88,393.44,216.44,0.3549
2024-10-03,North America,Canada,Electronics,Computers,Corporate,3,195.15,585.45,251.1,334.35,0.5711
2024-01-06,Asia Pacific,Japan,Clothing,Outerwear,Consumer,1,205.71,205.71,158.28,47.43,0.2306
2024-01-01,Latin America,Chile,Office Supplies,Paper,Home Office,5,367.49,1837.45,919.37,918.08,0.4996
2023-06-26,North America,Canada,Office Supplies,Binders,Home Office,4,267.8,1071.2,784.69,286.51,0.2675
2022-10-28,Asia Pacific,China,Clothing,Shoes,Corporate,1,464.63,464.63,308.47,156.16,0.3361
2024-12-17,Latin America,Brazil,Electronics,Accessories,Corporate,5,388.74,1943.7,1208.45,735.25,0.3783
2022-01-26,North America,Canada,Electronics,Phones,Consumer,1,457.61,457.61,204.07,253.54,0.5541
2024-01-28,Latin America,Colombia,Clothing,Outerwear,Consumer,1,492.2,492.2,277.78,214.42,0.4356
2024-01-23,Europe,France,Office Supplies,Binders,Corporate,1,230.79,230.79,183.09,47.7,0.2067
2023-09-20,Latin America,Brazil,Office Supplies,Binders,Home Office,2,315.14,630.28,399.57,230.71,0.366
2024-10-02,Asia Pacific,China,Office Supplies,Pens,Corporate,5,20.31,101.55,70.83,30.72,0.3025
2022-10-25,Europe,United Kingdom,Furniture,Chairs,Consumer,4,374.23,1496.92,1076.64,420.28,0.2808
2022-01-25,North America,United States,Office Supplies,Binders,Consumer,2,96.67,193.34,87.47,105.87,0.5476
2022-08-12,Asia Pacific,Japan,Electronics,Audio,Consumer,4,298.27,1193.08,820.14,372.94,0.3126
2023-11-03,Europe,Italy,Office Supplies,Pens,Consumer,4,44.68,178.72,107.99,70.73,0.3958
2024-04-20,Latin America,Brazil,Electronics,Computers,Home Office,3,63.94,191.82,97.39,94.43,0.4923
2022-04-15,Europe,Germany,Furniture,Chairs,Consumer,5,105.61,528.05,291.77,236.28,0.4475
2022-03-14,Asia Pacific,India,Furniture,Chairs,Home Office,4,108.73,434.92,186.33,248.59,0.5716
2024-04-25,Latin America,Colombia,Furniture,Tables,Home Office,4,185.86,743.44,336.81,406.63,0.547
2023-04-25,North America,United States,Clothing,Shirts,Home Office,1,102.57,102.57,81.14,21.43,0.2089
2023-03-17,Latin America,Chile,Furniture,Desks,Consumer,3,13.75,41.25,22.35,18.9,0.4582
2024-10-06,Asia Pacific,Australia,Electronics,Audio,Home Office,4,314.71,1258.84,616.8,642.04,0.51
2022-11-17,Europe,Italy,Electronics,Phones,Consumer,5,439.21,2196.05,884.43,1311.62,0.5973
2022-05-20,North America,Canada,Clothing,Shirts,Consumer,5,423.26,2116.3,1291.81,824.49,0.3896
2024-09-25,Latin America,Brazil,Clothing,Outerwear,Corporate,4,264.19,1056.76,826.2,230.56,0.2182
2024-06-15,Latin America,Colombia,Electronics,Computers,Consumer,4,249.74,998.96,693.75,305.21,0.3055
2023-08-03,Asia Pacific,Australia,Electronics,Audio,Corporate,3,230.37,691.11,335.7,355.41,0.5143
2024-09-12,Asia Pacific,South Korea,Furniture,Storage,Home Office,1,115.67,115.67,89.08,26.59,0.2299
2022-08-27,North America,United States,Furniture,Storage,Corporate,5,143.65,718.25,366.21,352.04,0.4901
2024-07-05,Europe,France,Furniture,Desks,Corporate,1,403.11,403.11,178.67,224.44,0.5568
2023-09-16,North America,United States,Electronics,Phones,Corporate,4,462.06,1848.24,1014.04,834.2,0.4513
2024-10-17,Asia Pacific,China,Office Supplies,Binders,Corporate,3,167.27,501.81,360.16,141.65,0.2823
2022-05-18,Europe,Italy,Electronics,Computers,Home Office,2,216.93,433.86,190.76,243.1,0.5603
2023-06-07,Latin America,Argentina,Furniture,Desks,Consumer,2,230.25,460.5,350.48,110.02,0.2389
2022-03-10,Asia Pacific,China,Electronics,Computers,Home Office,5,433.44,2167.2,1663.22,503.98,0.2325
2022-06-20,Europe,Germany,Furniture,Desks,Home Office,4,58.43,233.72,145.19,88.53,0.3788
2022-11-06,Asia Pacific,China,Electronics,Accessories,Home Office,3,465.58,1396.74,646.61,750.13,0.5371
2022-09-03,Asia Pacific,South Korea,Furniture,Chairs,Home Office,2,93.95,187.9,111.43,76.47,0.407
2024-10-02,North America,United States,Office Supplies,Paper,Home Office,4,428.55,1714.2,1185.76,528.44,0.3083
2022-07-11,Asia Pacific,South Korea,Office Supplies,Binders,Consumer,4,81.13,324.52,230.35,94.17,0.2902
2023-07-01,North America,Mexico,Clothing,Pants,Consumer,4,365.15,1460.6,1095.15,365.45,0.2502
2023-10-06,Europe,Italy,Clothing,Shoes,Corporate,2,409.93,819.86,494.68,325.18,0.3966
2024-03-10,Asia Pacific,China,Furniture,Desks,Consumer,4,348.26,1393.04,927.99,465.05,0.3338
2023-12-23,Latin America,Argentina,Clothing,Outerwear,Consumer,5,34.5,172.5,113.42,59.08,0.3425
2023-04-05,North America,Canada,Electronics,Phones,Consumer,5,50.19,250.95,190.74,60.21,0.2399
2022-07-27,Latin America,Brazil,Office Supplies,Paper,Corporate,4,276.63,1106.52,733.87,372.65,0.3368
2024-08-19,Europe,Spain,Office Supplies,Paper,Corporate,2,67.83,135.66,91.54,44.12,0.3252
2022-01-08,Europe,United Kingdom,Clothing,Pants,Home Office,4,386.33,1545.32,652.85,892.47,0.5775
2022-06-13,Latin America,Argentina,Electronics,Accessories,Consumer,5,164.61,823.05,640.44,182.61,0.2219
2022-04-17,Latin America,Colombia,Electronics,Accessories,Home Office,4,222.79,891.16,666.12,225.04,0.2525
2023-06-09,North America,Mexico,Clothing,Shoes,Consumer,4,140.58,562.32,301.02,261.3,0.4647
2024-12-08,Asia Pacific,Australia,Office Supplies,Pens,Corporate,3,38.54,115.62,58.85,56.77,0.491
2024-11-04,Latin America,Chile,Office Supplies,Pens,Home Office,4,283.91,1135.64,903.69,231.95,0.2042
2023-08-23,Asia Pacific,China,Furniture,Desks,Corporate,2,251.8,503.6,285.14,218.46,0.4338
2024-06-29,Europe,United Kingdom,Office Supplies,Binders,Consumer,3,420.6,1261.8,551.07,710.73,0.5633
2024-08-12,Europe,Germany,Electronics,Phones,Consumer,4,476.6,1906.4,1488.89,417.51,0.219
2024-04-24,Asia Pacific,China,Clothing,Pants,Corporate,3,482.42,1447.26,884.15,563.11,0.3891
2023-11-30,Latin America,Colombia,Clothing,Shirts,Consumer,3,189.96,569.88,449.26,120.62,0.2117
2024-10-30,Europe,Spain,Furniture,Storage,Consumer,3,99.56,298.68,162.43,136.25,0.4562
2023-01-14,Latin America,Brazil,Electronics,Audio,Consumer,3,50.22,150.66,72.9,77.76,0.5161
2023-01-08,Latin America,Argentina,Office Supplies,Labels,Consumer,5,100.11,500.55,213.27,287.28,0.5739
2023-06-11,North America,Mexico,Office Supplies,Labels,Corporate,2,212.31,424.62,228.78,195.84,0.4612
2023-10-01,Latin America,Brazil,Furniture,Chairs,Home Office,4,470.11,1880.44,1107.36,773.08,0.4111
2024-07-20,Europe,Germany,Furniture,Chairs,Consumer,4,56.63,226.52,169.01,57.51,0.2539
2023-04-03,Latin America,Chile,Furniture,Desks,Corporate,5,14.8,74.0,55.2,18.8,0.2541
2023-02-02,Europe,France,Furniture,Tables,Corporate,5,318.69,1593.45,1071.82,521.63,0.3274
2024-06-06,Europe,Italy,Furniture,Storage,Corporate,1,230.69,230.69,146.09,84.6,0.3667
2022-05-25,Latin America,Brazil,Office Supplies,Binders,Corporate,4,59.94,239.76,171.84,67.92,0.2833
2024-05-27,North America,Mexico,Office Supplies,Labels,Home Office,3,456.52,1369.56,611.61,757.95,0.5534
2022-01-14,Asia Pacific,Japan,Office Supplies,Pens,Corporate,5,137.29,686.45,377.35,309.1,0.4503
2023-03-05,Europe,Germany,Office Supplies,Labels,Consumer,4,463.53,1854.12,1147.32,706.8,0.3812
2024-01-08,Europe,Italy,Office Supplies,Binders,Consumer,5,370.32,1851.6,940.71,910.89,0.4919
2024-07-15,Latin America,Argentina,Clothing,Shoes,Consumer,5,21.9,109.5,82.0,27.5,0.2511
2024-10-15,Latin America,Brazil,Office Supplies,Paper,Consumer,3,399.05,1197.15,920.86,276.29,0.2308
2022-04-18,Latin America,Brazil,Clothing,Pants,Corporate,1,259.39,259.39,204.87,54.52,0.2102
2023-11-22,Latin America,Chile,Furniture,Storage,Corporate,2,456.76,913.52,508.11,405.41,0.4438
2022-12-04,North America,Mexico,Electronics,Phones,Home Office,5,34.69,173.45,81.1,92.35,0.5324
2023-10-30,Asia Pacific,South Korea,Office Supplies,Pens,Consumer,1,328.8,328.8,146.32,182.48,0.555
2024-01-17,Asia Pacific,India,Furniture,Tables,Consumer,5,62.57,312.85,240.16,72.69,0.2323
2024-08-26,Asia Pacific,Japan,Clothing,Shoes,Home Office,1,59.62,59.62,34.99,24.63,0.4131
2024-02-08,North America,Mexico,Office Supplies,Pens,Consumer,4,40.11,160.44,72.1,88.34,0.5506
2023-04-29,Latin America,Argentina,Clothing,Outerwear,Consumer,3,323.82,971.46,739.26,232.2,0.239
2023-03-20,Latin America,Chile,Clothing,Pants,Home Office,4,359.39,1437.56,903.9,533.66,0.3712
2023-12-08,Asia Pacific,Australia,Furniture,Chairs,Home Office,1,393.35,393.35,183.51,209.84,0.5335
2024-08-29,North America,United States,Office Supplies,Binders,Consumer,3,401.82,1205.46,682.16,523.3,0.4341
2022-04-30,Europe,United Kingdom,Clothing,Pants,Corporate,3,215.95,647.85,263.13,384.72,0.5938
2024-09-26,Latin America,Chile,Electronics,Accessories,Corporate,5,181.74,908.7,502.33,406.37,0.4472
2023-06-13,Europe,France,Office Supplies,Pens,Consumer,3,270.88,812.64,488.83,323.81,0.3985
2023-10-16,Asia Pacific,India,Electronics,Phones,Consumer,2,476.09,952.18,634.28,317.9,0.3339
2024-06-26,Latin America,Chile,Clothing,Outerwear,Consumer,1,356.95,356.95,213.84,143.11,0.4009
2024-02-05,Asia Pacific,South Korea,Clothing,Pants,Home Office,4,139.44,557.76,407.05,150.71,0.2702
2023-04-20,Asia Pacific,China,Furniture,Tables,Corporate,2,322.03,644.06,378.87,265.19,0.4117
2023-05-09,Latin America,Chile,Furniture,Desks,Home Office,4,261.21,1044.84,617.52,427.32,0.409
2023-04-13,North America,Canada,Electronics,Computers,Home Office,3,196.1,588.3,419.37,168.93,0.2871
2023-04-18,Europe,Germany,Clothing,Shoes,Corporate,1,194.39,194.39,94.68,99.71,0.5129
2024-10-24,Asia Pacific,South Korea,Electronics,Phones,Corporate,2,388.6,777.2,357.13,420.07,0.5405
2022-08-29,Europe,France,Clothing,Outerwear,Home Office,1,431.88,431.88,308.1,123.78,0.2866
2023-01-03,Asia Pacific,India,Electronics,Accessories,Consumer,5,261.71,1308.55,851.04,457.51,0.3496
2022-01-12,Asia Pacific,Australia,Office Supplies,Pens,Consumer,4,11.13,44.52,28.97,15.55,0.3493
2023-05-27,Latin America,Brazil,Electronics,Accessories,Home Office,5,374.66,1873.3,1181.43,691.87,0.3693
2023-03-16,Asia Pacific,China,Clothing,Shirts,Corporate,4,98.63,394.52,190.14,204.38,0.518
2024-11-12,Europe,United Kingdom,Clothing,Outerwear,Consumer,1,127.46,127.46,79.51,47.95,0.3762
2024-05-31,Asia Pacific,India,Clothing,Shirts,Consumer,2,101.33,202.66,92.2,110.46,0.5451
2023-06-15,North America,United States,Clothing,Pants,Home Office,2,283.99,567.98,299.71,268.27,0.4723
2023-10-22,Asia Pacific,Japan,Electronics,Computers,Corporate,4,249.37,997.48,402.76,594.72,0.5962
2022-01-09,Asia Pacific,China,Office Supplies,Pens,Corporate,5,59.47,297.35,152.8,144.55,0.4861
2022-08-28,Asia Pacific,South Korea,Clothing,Pants,Corporate,1,439.89,439.89,248.49,191.4,0.4351
2023-04-21,Asia Pacific,China,Office Supplies,Paper,Consumer,1,32.61,32.61,19.08,13.53,0.4149
2023-04-23,Asia Pacific,Japan,Furniture,Desks,Home Office,1,258.8,258.8,126.99,131.81,0.5093
2022-09-10,Latin America,Colombia,Electronics,Accessories,Consumer,5,440.65,2203.25,1247.18,956.07,0.4339
2022-05-15,Latin America,Chile,Office Supplies,Paper,Corporate,3,410.42,1231.26,812.49,418.77,0.3401
2023-05-20,Europe,France,Furniture,Chairs,Corporate,4,33.95,135.8,66.12,69.68,0.5131
2022-12-11,Asia Pacific,India,Office Supplies,Labels,Home Office,4,485.54,1942.16,879.88,1062.28,0.547
2024-10-08,North America,Mexico,Office Supplies,Binders,Home Office,1,122.67,122.67,51.73,70.94,0.5783
2023-12-21,Latin America,Colombia,Electronics,Accessories,Home Office,3,59.06,177.18,107.16,70.02,0.3952
2024-05-06,Latin America,Argentina,Furniture,Desks,Home Office,2,289.82,579.64,403.02,176.62,0.3047
2023-11-06,Latin America,Argentina,Electronics,Computers,Consumer,2,448.26,896.52,417.22,479.3,0.5346
2022-05-07,Asia Pacific,South Korea,Electronics,Phones,Corporate,4,269.16,1076.64,469.0,607.64,0.5644
2024-12-29,Europe,Germany,Electronics,Computers,Home Office,4,107.46,429.84,335.59,94.25,0.2193
2023-08-15,Europe,Germany,Office Supplies,Pens,Home Office,3,307.54,922.62,549.01,373.61,0.4049
2022-08-17,North America,Canada,Electronics,Accessories,Corporate,2,404.81,809.62,503.87,305.75,0.3776
2023-11-12,North America,United States,Furniture,Chairs,Consumer,4,144.45,577.8,240.8,337.0,0.5832
2023-07-02,North America,United States,Clothing,Shoes,Consumer,1,64.17,64.17,49.0,15.17,0.2364
2022-02-11,Latin America,Brazil,Office Supplies,Pens,Home Office,5,49.16,245.8,128.21,117.59,0.4784
2024-11-15,Europe,United Kingdom,Electronics,Computers,Consumer,4,81.86,327.44,256.77,70.67,0.2158
2023-08-12,North America,Mexico,Office Supplies,Paper,Consumer,4,392.21,1568.84,1086.59,482.25,0.3074
2022-06-11,Asia Pacific,China,Office Supplies,Labels,Home Office,3,199.06,597.18,436.26,160.92,0.2695
2022-06-01,Europe,France,Furniture,Chairs,Corporate,2,418.34,836.68,535.84,300.84,0.3596
2022-07-12,Asia Pacific,South Korea,Furniture,Tables,Home Office,5,326.63,1633.15,1162.12,471.03,0.2884
2023-03-02,Asia Pacific,South Korea,Clothing,Pants,Corporate,4,414.72,1658.88,774.48,884.4,0.5331
2024-05-28,Europe,France,Clothing,Shirts,Home Office,2,290.16,580.32,329.76,250.56,0.4318
2022-12-07,Latin America,Colombia,Furniture,Chairs,Home Office,4,353.74,1414.96,948.25,466.71,0.3298
2022-01-21,Europe,Spain,Office Supplies,Paper,Consumer,2,335.64,671.28,363.85,307.43,0.458
2023-08-12,North America,Canada,Office Supplies,Labels,Home Office,4,217.01,868.04,675.7,192.34,0.2216
2024-10-04,Europe,Spain,Clothing,Outerwear,Consumer,2,293.27,586.54,466.0,120.54,0.2055
2023-02-21,Latin America,Chile,Office Supplies,Labels,Corporate,3,63.16,189.48,120.25,69.23,0.3654
2022-01-10,North America,United States,Office Supplies,Paper,Consumer,5,99.38,496.9,387.41,109.49,0.2203
2023-05-03,North America,Mexico,Furniture,Tables,Home Office,5,119.71,598.55,313.49,285.06,0.4763
2024-03-01,Asia Pacific,Australia,Office Supplies,Labels,Corporate,2,21.44,42.88,30.76,12.12,0.2826
2022-04-02,Latin America,Colombia,Office Supplies,Paper,Home Office,3,388.93,1166.79,593.08,573.71,0.4917
